381 1008.821567 5.992E-23 4.046E-02.08700.090  656.95680.820.000000            V10         GROUND 22 10 12       22  7 15      452000 1 1 1 0 0 0   315.0  315.0
381 1008.821567 5.992E-23 9.440E-02.08700.090  656.95630.820.000000            V10         GROUND 22 10 13       22  7 16      452000 1 1 1 0 0 0   135.0  135.0
381 1008.996841 2.017E-22 9.502E-02.08700.090  399.17920.820.000000             V7         GROUND 21  3 19       21  0 21      552000 1 1 1 0 0 0   129.0  129.0
381 1009.159777 5.013E-21 1.810E+00.08700.090  324.28040.820.000000             V7         GROUND 19  3 17       18  2 17      552000 1 1 1 0 0 0   117.0  111.0
381 1009.331809 2.709E-23 2.309E-02.08700.090  353.01370.820.000000             V7         GROUND  9  9  1       10  8  3      452000 1 1 1 0 0 0    57.0   63.0
381 1009.331809 6.320E-23 5.388E-02.08700.090  353.01370.820.000000             V7         GROUND  9  9  0       10  8  2      452000 1 1 1 0 0 0    57.0   63.0
381 1009.347107 1.583E-22 5.952E-01.08700.090  816.53940.820.000000             V7         GROUND 20 11 10       21 10 12      452000 1 1 1 0 0 0   123.0  129.0
381 1009.347107 6.783E-23 2.550E-01.08700.090  816.53940.820.000000             V7         GROUND 20 11  9       21 10 11      452000 1 1 1 0 0 0   123.0  129.0
381 1009.374978 5.548E-21 2.315E+00.08700.090  353.97980.820.000000             V7         GROUND 19  4 15       18  3 15      552000 1 1 1 0 0 0   117.0  111.0
381 1009.375366 6.292E-23 3.657E-02.08700.090  616.56710.820.000000            V10         GROUND 21 10 12       21  7 15      452000 1 1 1 0 0 0   301.0  301.0
381 1009.375366 6.292E-23 8.534E-02.08700.090  616.56730.820.000000            V10         GROUND 21 10 11       21  7 14      452000 1 1 1 0 0 0   129.0  129.0
381 1009.488950 6.741E-21 9.618E-01.08700.090  285.20660.820.000000             V7         GROUND 17  4 14       16  3 14      552000 1 1 1 0 0 0   245.0  231.0
381 1009.652791 9.319E-21 2.659E+00.08700.090  184.18600.820.000000             V7         GROUND 12  5  7       11  4  7      652000 1 1 1 0 0 0    75.0   69.0
381 1009.666895 2.173E-20 6.200E+00.08700.090  184.17350.820.000000             V7         GROUND 12  5  8       11  4  8      652000 1 1 1 0 0 0    75.0   69.0
381 1009.715009 3.100E-22 1.960E-01.08700.090  468.80240.820.000000             V7         GROUND 22  4 19       22  1 21      552000 1 1 1 0 0 0   135.0  135.0
381 1009.744908 3.145E-21 4.276E-01.08700.090  297.45620.820.000000             V7         GROUND 19  2 18       18  1 18      552000 1 1 1 0 0 0   273.0  259.0
381 1009.894508 6.412E-23 3.244E-02.08700.090  578.02680.820.000000            V10         GROUND 20 10 10       20  7 13      452000 1 1 1 0 0 0   287.0  287.0
381 1009.894508 6.412E-23 7.570E-02.08700.090  578.02670.820.000000            V10         GROUND 20 10 11       20  7 14      452000 1 1 1 0 0 0   123.0  123.0
