 41 2119.983090 6.733E-25 9.352E+01.06640.077 3287.28370.75-.003470        0 3 1 1        0 3 1 0                    P 60f     466653 6 5 3 1 1 1  1071.0 1089.0
 41 2120.157520 3.685E-25 8.557E+01.06880.080 3350.92340.75-.002995        0 4 0 1        0 4 0 0                    P 49e     466653 6 5 3 1 1 1   873.0  891.0
 41 2120.259200 6.774E-25 9.172E+01.06640.077 3281.97150.75-.003470        0 3 1 1        0 3 1 0                    P 60e     466653 6 5 3 1 1 1  1071.0 1089.0
 41 2120.462260 7.741E-25 9.307E+01.06680.077 3254.00230.75-.003427        0 3 3 1        0 3 3 0                    P 59e     466653 6 5 3 1 1 1  1053.0 1071.0
 41 2120.467300 7.741E-25 9.312E+01.06680.077 3254.11270.75-.003427        0 3 3 1        0 3 3 0                    P 59f     466653 6 5 3 1 1 1  1053.0 1071.0
 41 2120.475300 9.717E-25 1.882E+02.06900.081 3304.89950.75-.002909        0 4 4 1        0 4 4 0                    P 47e     466653 6 5 3 1 1 1   837.0  855.0
 41 2120.484760 8.749E-25 9.225E+01.06320.074 3262.43280.75-.003903        0 2 2 1        0 2 2 0                    P 70e     466653 6 5 3 1 1 1  1251.0 1269.0
 41 2120.538950 8.870E-25 9.301E+01.06320.074 3261.28680.75-.003903        0 2 2 1        0 2 2 0                    P 70f     466653 6 5 3 1 1 1  1251.0 1269.0
 41 2120.626680 2.532E-25 5.076E+01.06680.077 3359.16090.75-.003428        1 1 1 1        1 1 1 0                    P 59f     466653 6 5 3 1 1 1  1053.0 1071.0
 41 2120.771860 3.976E-25 8.135E+01.06890.080 3320.48150.75-.002952        0 4 2 1        0 4 2 0                    P 48e     466653 6 5 3 1 1 1   855.0  873.0
 41 2120.837660 4.032E-25 8.215E+01.06890.080 3319.58890.75-.002952        0 4 2 1        0 4 2 0                    P 48f     466653 6 5 3 1 1 1   855.0  873.0
 41 2120.926620 4.919E-25 9.709E+01.06680.077 3355.90430.75-.003428        1 1 1 1        1 1 1 0                    P 59e     466653 6 5 3 1 1 1  1053.0 1071.0
